CRN CTYPE CODE RSEAT STIME ETIME DAY SEM SUBJ 
73010 Lab CSCI3060U 0 1410 1530 2 201601 CSCI 
70126 Lec CSCI3090U 17 1540 1700 6 201601 CSCI 
70126 Lec CSCI3090U 17 1410 1530 8 201601 CSCI 
70126 Lec CSCI3090U 17 1540 1700 1 201601 CSCI 
70126 Lec CSCI3090U 17 1410 1530 3 201601 CSCI 
70127 Lab CSCI3090U 0 0940 1100 10 201601 CSCI 
70127 Lab CSCI3090U 0 0940 1100 5 201601 CSCI 
73011 Lab CSCI3090U 2 0810 0930 7 201601 CSCI 
73011 Lab CSCI3090U 2 0810 0930 2 201601 CSCI 
70848 Lec CSCI4020U 14 0940 1100 1 201601 CSCI 
70848 Lec CSCI4020U 14 0810 0930 8 201601 CSCI 
70848 Lec CSCI4020U 14 0940 1100 6 201601 CSCI 
70848 Lec CSCI4020U 14 0810 0930 3 201601 CSCI 
70849 Lab CSCI4020U 8 1110 1230 9 201601 CSCI 
70849 Lab CSCI4020U 8 1110 1230 4 201601 CSCI 
73421 Lab CSCI4020U 6 1410 1530 4 201601 CSCI 
73421 Lab CSCI4020U 6 1410 1530 9 201601 CSCI 
73821 Lec CSCI4030U 24 1540 1700 6 201601 CSCI 
73821 Lec CSCI4030U 24 1410 1530 8 201601 CSCI 
73821 Lec CSCI4030U 24 1540 1700 1 201601 CSCI 
73821 Lec CSCI4030U 24 1410 1530 3 201601 CSCI 
73822 Lab CSCI4030U 12 1410 1530 7 201601 CSCI 
73822 Lab CSCI4030U 12 1410 1530 2 201601 CSCI 
73823 Lab CSCI4030U 12 1540 1700 3 201601 CSCI 
73823 Lab CSCI4030U 12 1540 1700 8 201601 CSCI 
71272 Lec CSCI4040U 32 1110 1400 2 201601 CSCI 
71272 Lec CSCI4040U 32 1110 1400 7 201601 CSCI 
72644 Lec CSCI4160U 19 0940 1100 9 201601 CSCI 
72644 Lec CSCI4160U 19 0810 0930 6 201601 CSCI 
72644 Lec CSCI4160U 19 0940 1100 4 201601 CSCI 
72644 Lec CSCI4160U 19 0810 0930 1 201601 CSCI 
72675 Lab CSCI4160U 7 0940 1100 10 201601 CSCI 
72675 Lab CSCI4160U 7 0940 1100 5 201601 CSCI 
73781 Lab CSCI4160U 12 1110 1230 10 201601 CSCI 
73781 Lab CSCI4160U 12 1110 1230 5 201601 CSCI 
73782 Lec CSCI4220U 17 1110 1230 3 201601 CSCI 
73782 Lec CSCI4220U 17 1240 1400 1 201601 CSCI 
73782 Lec CSCI4220U 17 1110 1230 8 201601 CSCI 
73782 Lec CSCI4220U 17 1240 1400 6 201601 CSCI 
73783 Lab CSCI4220U 6 0810 0930 4 201601 CSCI 
73783 Lab CSCI4220U 6 0810 0930 9 201601 CSCI 
73784 Lab CSCI4220U 11 1240 1400 2 201601 CSCI 
73784 Lab CSCI4220U 11 1240 1400 7 201601 CSCI 
72240 Lec BIOL1010U 89 1540 1700 7 201601 BIOL 
72240 Lec BIOL1010U 89 1410 1530 4 201601 BIOL 
72240 Lec BIOL1010U 89 1540 1700 2 201601 BIOL 
72240 Lec BIOL1010U 89 1410 1530 9 201601 BIOL 
72242 Lab BIOL1010U 23 1240 1530 3 201601 BIOL 
72244 Lab BIOL1010U 24 1240 1530 2 201601 BIOL 
72245 Lab BIOL1010U 22 0810 1100 2 201601 BIOL 
72820 Lab BIOL1010U 20 0810 1100 3 201601 BIOL 
73441 Lec BIOL1011U 21 1540 1700 7 201601 BIOL 
73441 Lec BIOL1011U 21 1410 1530 4 201601 BIOL 
73441 Lec BIOL1011U 21 1540 1700 2 201601 BIOL 
73441 Lec BIOL1011U 21 1410 1530 9 201601 BIOL 
70001 Lec BIOL1020U 42 1410 1530 6 201601 BIOL 
70001 Lec BIOL1020U 42 1540 1700 4 201601 BIOL 
70001 Lec BIOL1020U 42 1410 1530 1 201601 BIOL 
70001 Lec BIOL1020U 42 1540 1700 9 201601 BIOL 
70002 Lec BIOL1020U 28 1540 1700 7 201601 BIOL 
70002 Lec BIOL1020U 28 1410 1530 4 201601 BIOL 
70002 Lec BIOL1020U 28 1540 1700 2 201601 BIOL 
70002 Lec BIOL1020U 28 1410 1530 9 201601 BIOL 
70003 Lab BIOL1020U 0 1240 1530 9 201601 BIOL 
70004 Lab BIOL1020U 0 0810 1100 7 201601 BIOL 
70005 Lab BIOL1020U 6 1240 1530 4 201601 BIOL 
70006 Lab BIOL1020U 0 0810 1100 9 201601 BIOL 
70007 Lab BIOL1020U 0 0810 1100 4 201601 BIOL 
70009 Lab BIOL1020U 0 0810 1100 5 201601 BIOL 
71873 Lab BIOL1020U 6 0810 1100 1 201601 BIOL 
71874 Lab BIOL1020U 0 1240 1530 7 201601 BIOL 
72026 Lab BIOL1020U 0 1240 1530 3 201601 BIOL 
72027 Lab BIOL1020U 0 1240 1530 8 201601 BIOL 
72600 Lab BIOL1020U 8 0810 1100 3 201601 BIOL 
72821 Lab BIOL1020U 12 0810 1100 8 201601 BIOL 
72822 Lab BIOL1020U 0 1240 1530 2 201601 BIOL 
72823 Lab BIOL1020U 0 1240 1530 6 201601 BIOL 
72824 Lab BIOL1020U 0 0810 1100 2 201601 BIOL 
72993 Lab BIOL1020U 22 0810 1100 6 201601 BIOL 
73416 Lec BIOL1021U 29 1410 1530 6 201601 BIOL 
73416 Lec BIOL1021U 29 1540 1700 4 201601 BIOL 
73416 Lec BIOL1021U 29 1410 1530 1 201601 BIOL 
73416 Lec BIOL1021U 29 1540 1700 9 201601 BIOL 
73417 Lec BIOL1021U 28 1540 1700 7 201601 BIOL 
73417 Lec BIOL1021U 28 1410 1530 4 201601 BIOL 
73417 Lec BIOL1021U 28 1540 1700 2 201601 BIOL 
73417 Lec BIOL1021U 28 1410 1530 9 201601 BIOL 
70021 Lec BIOL2020U 56 1710 2000 7 201601 BIOL 
70021 Lec BIOL2020U 56 1710 2000 2 201601 BIOL 
70023 Lab BIOL2020U 0 0810 1100 7 201601 BIOL 
71879 Lab BIOL2020U 0 1240 1530 2 201601 BIOL 
71880 Lab BIOL2020U 0 0810 1100 6 201601 BIOL 
72252 Lab BIOL2020U 0 1240 1530 6 201601 BIOL 
72253 Lab BIOL2020U 0 0810 1100 2 201601 BIOL 
72254 Lab BIOL2020U 8 1240 1530 7 201601 BIOL 
70034 Lec BIOL2050U 47 1840 2000 6 201601 BIOL 
70034 Lec BIOL2050U 47 1710 1830 4 201601 BIOL 
70034 Lec BIOL2050U 47 1710 1830 9 201601 BIOL 
70034 Lec BIOL2050U 47 1840 2000 1 201601 BIOL 
70035 Lab BIOL2050U 8 0810 1100 4 201601 BIOL 
70036 Lab BIOL2050U 5 0810 1100 10 201601 BIOL 
70037 Lab BIOL2050U 4 1240 1400 5 201601 BIOL 
71221 Lab BIOL2050U 0 1240 1530 9 201601 BIOL 
72257 Lab BIOL2050U 14 0810 1100 5 201601 BIOL 
72258 Lab BIOL2050U 16 0810 1100 9 201601 BIOL 
72259 Lab BIOL2050U 0 1240 1530 4 201601 BIOL 
73045 Lec AEDT1110U 3 1210 1300 6 201601 AEDT 
73045 Lec AEDT1110U 3 1210 1300 1 201601 AEDT 
73046 Lec AEDT1110U 0 1810 1900 6 201601 AEDT 
73046 Lec AEDT1110U 0 1810 1900 1 201601 AEDT 
72939 Lec AEDT1170U 11 1210 1300 4 201601 AEDT 
72939 Lec AEDT1170U 11 1210 1300 9 201601 AEDT 
72940 Lec AEDT1170U 10 1810 1900 4 201601 AEDT 
72940 Lec AEDT1170U 10 1810 1900 9 201601 AEDT 
73048 Lec AEDT2120U 1 1210 1300 3 201601 AEDT 
73048 Lec AEDT2120U 1 1210 1300 8 201601 AEDT 
73049 Lec AEDT2120U 5 1810 1900 3 201601 AEDT 
73049 Lec AEDT2120U 5 1810 1900 8 201601 AEDT 
72942 Lec AEDT2150U 24 1210 1300 5 201601 AEDT 
72942 Lec AEDT2150U 24 1210 1300 10 201601 AEDT 
72943 Lec AEDT2150U 22 1810 1900 5 201601 AEDT 
72943 Lec AEDT2150U 22 1810 1900 10 201601 AEDT 
73432 Lec AEDT3130U 26 1210 1300 7 201601 AEDT 
73432 Lec AEDT3130U 26 1210 1300 2 201601 AEDT 
73501 Lec AEDT3130U 25 1810 1900 7 201601 AEDT 
73501 Lec AEDT3130U 25 1810 1900 2 201601 AEDT 
73719 Lec AEDT3170U 29 1210 1300 7 201601 AEDT 
73719 Lec AEDT3170U 29 1210 1300 2 201601 AEDT 
73720 Lec AEDT3170U 29 1810 1900 7 201601 AEDT 
73720 Lec AEDT3170U 29 1810 1900 2 201601 AEDT 
73487 Lec AEDT4110U 26 1210 1300 3 201601 AEDT 
73487 Lec AEDT4110U 26 1210 1300 8 201601 AEDT 
73503 Lec AEDT4110U 27 1810 1900 3 201601 AEDT 
73503 Lec AEDT4110U 27 1810 1900 8 201601 AEDT 
72948 Lec AEDT4120U 22 1210 1300 7 201601 AEDT 
72948 Lec AEDT4120U 22 1210 1300 2 201601 AEDT 
72949 Lec AEDT4120U 22 1810 1900 7 201601 AEDT 
72949 Lec AEDT4120U 22 1810 1900 2 201601 AEDT 
73445 Lec AEDT4130U 23 1210 1300 5 201601 AEDT 
73445 Lec AEDT4130U 23 1210 1300 10 201601 AEDT 
73505 Lec AEDT4130U 25 1810 1900 5 201601 AEDT 
73505 Lec AEDT4130U 25 1810 1900 10 201601 AEDT 
73446 Lec AEDT4140U 30 1210 1300 6 201601 AEDT 
73446 Lec AEDT4140U 30 1210 1300 1 201601 AEDT 
73507 Lec AEDT4140U 29 1810 1900 6 201601 AEDT 
73507 Lec AEDT4140U 29 1810 1900 1 201601 AEDT 
73722 Lec AEDT4150U 24 1210 1300 6 201601 AEDT 
73722 Lec AEDT4150U 24 1210 1300 1 201601 AEDT 
73723 Lec AEDT4150U 26 1810 1900 6 201601 AEDT 
73723 Lec AEDT4150U 26 1810 1900 1 201601 AEDT 
42728 Lec SCIE1920U 122 1840 2130 4 201509 SCIE 
42728 Lec SCIE1920U 122 1840 2130 9 201509 SCIE 
42770 Lec SCIE3920U 47 1840 2130 7 201509 SCIE 
42770 Lec SCIE3920U 47 1840 2130 2 201509 SCIE 
41626 Lec SOCI1000U 96 1840 2130 6 201509 SOCI 
41626 Lec SOCI1000U 96 1840 2130 1 201509 SOCI 
42133 Lec SOCI1000U 8 1110 1400 9 201509 SOCI 
42133 Lec SOCI1000U 8 1110 1400 4 201509 SOCI 
43504 Lec SOFE2710U 43 1240 1400 2 201509 SOFE 
43504 Lec SOFE2710U 43 1110 1230 9 201509 SOFE 
43504 Lec SOFE2710U 43 1240 1400 7 201509 SOFE 
43504 Lec SOFE2710U 43 1110 1230 4 201509 SOFE 
43505 Tut SOFE2710U 13 1540 1700 7 201509 SOFE 
43505 Tut SOFE2710U 13 1540 1700 2 201509 SOFE 
43506 Tut SOFE2710U 30 1540 1700 6 201509 SOFE 
43506 Tut SOFE2710U 30 1540 1700 1 201509 SOFE 
43507 Tut SOFE2710U 0 1410 1530 7 201509 SOFE 
43507 Tut SOFE2710U 0 1410 1530 2 201509 SOFE 
43993 Lec SOFE2800U 47 1410 1530 5 201509 SOFE 
43993 Lec SOFE2800U 47 1540 1700 3 201509 SOFE 
43993 Lec SOFE2800U 47 1410 1530 10 201509 SOFE 
43993 Lec SOFE2800U 47 1540 1700 8 201509 SOFE 
43994 Lab SOFE2800U 17 1110 1400 1 201509 SOFE 
43995 Lab SOFE2800U 30 1110 1400 6 201509 SOFE 
43509 Lec SOFE3650U 25 1540 1700 5 201509 SOFE 
43509 Lec SOFE3650U 25 1410 1530 7 201509 SOFE 
43509 Lec SOFE3650U 25 1410 1530 2 201509 SOFE 
43509 Lec SOFE3650U 25 1540 1700 10 201509 SOFE 
43510 Tut SOFE3650U 25 1410 1530 4 201509 SOFE 
43510 Tut SOFE3650U 25 1410 1530 9 201509 SOFE 
43963 Lab SOFE3650U 25 1840 2130 7 201509 SOFE 
43963 Lab SOFE3650U 25 1840 2130 2 201509 SOFE 
43511 Lec SOFE3700U 28 0940 1100 9 201509 SOFE 
43511 Lec SOFE3700U 28 0810 0930 6 201509 SOFE 
43511 Lec SOFE3700U 28 0940 1100 4 201509 SOFE 
43511 Lec SOFE3700U 28 0810 0930 1 201509 SOFE 
43512 Lab SOFE3700U 28 1310 1500 3 201509 SOFE 
43512 Lab SOFE3700U 28 1310 1500 8 201509 SOFE 
43513 Lec SOFE3770U 30 0810 0930 4 201509 SOFE 
43513 Lec SOFE3770U 30 0940 1100 2 201509 SOFE 
43513 Lec SOFE3770U 30 0810 0930 9 201509 SOFE 
43513 Lec SOFE3770U 30 0940 1100 7 201509 SOFE 
43514 Tut SOFE3770U 30 1410 1530 6 201509 SOFE 
43514 Tut SOFE3770U 30 1410 1530 1 201509 SOFE 
44054 Lec SOFE3850U 28 1710 1830 7 201509 SOFE 
44054 Lec SOFE3850U 28 1840 2000 4 201509 SOFE 
44054 Lec SOFE3850U 28 1710 1830 2 201509 SOFE 
44054 Lec SOFE3850U 28 1840 2000 9 201509 SOFE 
44055 Lab SOFE3850U 0 1840 2130 2 201509 SOFE 
44056 Lab SOFE3850U 0 1410 1700 10 201509 SOFE 
44057 Lab SOFE3850U 18 1840 2130 1 201509 SOFE 
44058 Lab SOFE3850U 0 1410 1700 5 201509 SOFE 
44059 Lab SOFE3850U 10 1840 2130 7 201509 SOFE 
44060 Tut SOFE3850U 0 1710 1830 4 201509 SOFE 
44060 Tut SOFE3850U 0 1710 1830 9 201509 SOFE 
44061 Tut SOFE3850U 28 1140 1300 6 201509 SOFE 
44061 Tut SOFE3850U 28 1140 1300 1 201509 SOFE 
43515 Lec SOFE3950U 20 0940 1100 1 201509 SOFE 
43515 Lec SOFE3950U 20 0810 0930 8 201509 SOFE 
43515 Lec SOFE3950U 20 0940 1100 6 201509 SOFE 
43515 Lec SOFE3950U 20 0810 0930 3 201509 SOFE 
43516 Lab SOFE3950U 6 1110 1400 5 201509 SOFE 
43517 Tut SOFE3950U 20 1110 1230 3 201509 SOFE 
43517 Tut SOFE3950U 20 1110 1230 8 201509 SOFE 
43964 Lab SOFE3950U 14 1110 1400 10 201509 SOFE 
43524 Lec SOFE4790U 20 1840 2000 10 201509 SOFE 
43524 Lec SOFE4790U 20 1840 2000 5 201509 SOFE 
43524 Lec SOFE4790U 20 1710 1830 3 201509 SOFE 
43524 Lec SOFE4790U 20 1710 1830 8 201509 SOFE 
43525 Lab SOFE4790U 20 1410 1700 5 201509 SOFE 
43527 Lec SOFE4850U 9 0940 1100 10 201509 SOFE 
43527 Lec SOFE4850U 9 0810 0930 7 201509 SOFE 
43527 Lec SOFE4850U 9 0940 1100 5 201509 SOFE 
43527 Lec SOFE4850U 9 0810 0930 2 201509 SOFE 
43528 Tut SOFE4850U 0 1410 1530 6 201509 SOFE 
43528 Tut SOFE4850U 0 1410 1530 1 201509 SOFE 
43529 Tut SOFE4850U 9 1410 1530 8 201509 SOFE 
43529 Tut SOFE4850U 9 1410 1530 3 201509 SOFE 
42882 Lec POSC4000U 15 1110 1400 10 201509 POSC 
42882 Lec POSC4000U 15 1110 1400 5 201509 POSC 
72341 Lec CHEM1010U 131 1110 1230 2 201601 CHEM 
72341 Lec CHEM1010U 131 1240 1400 10 201601 CHEM 
72341 Lec CHEM1010U 131 1110 1230 7 201601 CHEM 
72341 Lec CHEM1010U 131 1240 1400 5 201601 CHEM 
72343 Lab CHEM1010U 21 0810 1100 7 201601 CHEM 
72344 Tut CHEM1010U 30 1240 1400 3 201601 CHEM 
72345 Tut CHEM1010U 36 0940 1100 8 201601 CHEM 
72455 Lab CHEM1010U 20 1240 1530 7 201601 CHEM 
72828 Tut CHEM1010U 35 1540 1700 3 201601 CHEM 
72829 Lab CHEM1010U 21 0810 1100 8 201601 CHEM 
73419 Lab CHEM1010U 23 1240 1530 8 201601 CHEM 
70052 Lec CHEM1020U 1 1240 1400 9 201601 CHEM 
70052 Lec CHEM1020U 1 1110 1230 1 201601 CHEM 
70052 Lec CHEM1020U 1 1110 1230 6 201601 CHEM 
70052 Lec CHEM1020U 1 1240 1400 4 201601 CHEM 
70053 Lec CHEM1020U 126 0940 1100 1 201601 CHEM 
70053 Lec CHEM1020U 126 0810 0930 8 201601 CHEM 
70053 Lec CHEM1020U 126 0940 1100 6 201601 CHEM 
70053 Lec CHEM1020U 126 0810 0930 3 201601 CHEM 
70055 Lab CHEM1020U 0 0810 1100 10 201601 CHEM 
70056 Lab CHEM1020U 0 1240 1530 1 201601 CHEM 
70057 Lab CHEM1020U 4 0810 1100 6 201601 CHEM 
70058 Lab CHEM1020U 0 1240 1530 2 201601 CHEM 
70059 Lab CHEM1020U 0 0810 1100 9 201601 CHEM 
70060 Lab CHEM1020U 10 0810 1100 3 201601 CHEM 
70061 Lab CHEM1020U 0 0810 1100 7 201601 CHEM 
71651 Lab CHEM1020U 2 1240 1530 9 201601 CHEM 
71652 Lab CHEM1020U 17 0810 1100 8 201601 CHEM 
71885 Lab CHEM1020U 0 0810 1100 5 201601 CHEM 
71886 Lab CHEM1020U 0 1240 1530 10 201601 CHEM 
71888 Lab CHEM1020U 0 1240 1530 5 201601 CHEM 
71889 Lab CHEM1020U 0 1240 1530 8 201601 CHEM 
71890 Lab CHEM1020U 19 1240 1530 4 201601 CHEM 
72601 Lab CHEM1020U 0 1240 1530 7 201601 CHEM 
72668 Lab CHEM1020U 12 0810 1100 4 201601 CHEM 
72830 Lab CHEM1020U 0 1240 1530 3 201601 CHEM 
72831 Lab CHEM1020U 6 0810 1100 2 201601 CHEM 
72832 Lab CHEM1020U 13 1240 1530 6 201601 CHEM 
70066 Lec CHEM1800U 17 1110 1230 3 201601 CHEM 
70066 Lec CHEM1800U 17 1240 1400 1 201601 CHEM 
70066 Lec CHEM1800U 17 1110 1230 8 201601 CHEM 
70066 Lec CHEM1800U 17 1240 1400 6 201601 CHEM 
70067 Lec CHEM1800U 73 1540 1700 7 201601 CHEM 
70067 Lec CHEM1800U 73 1410 1530 4 201601 CHEM 
70067 Lec CHEM1800U 73 1540 1700 2 201601 CHEM 
70067 Lec CHEM1800U 73 1410 1530 9 201601 CHEM 
70068 Lab CHEM1800U 0 1410 1600 1 201601 CHEM 
70069 Lab CHEM1800U 0 1110 1300 6 201601 CHEM 
70070 Lab CHEM1800U 8 1110 1300 1 201601 CHEM 
70071 Lab CHEM1800U 0 0810 1000 7 201601 CHEM 
70072 Lab CHEM1800U 2 0810 1000 2 201601 CHEM 
70073 Lab CHEM1800U 0 1110 1300 8 201601 CHEM 
70074 Lab CHEM1800U 0 1410 1600 3 201601 CHEM 
70075 Lab CHEM1800U 0 1110 1300 9 201601 CHEM 
70076 Tut CHEM1800U 0 1110 1230 1 201601 CHEM 
70077 Tut CHEM1800U 0 1110 1230 8 201601 CHEM 
70078 Tut CHEM1800U 0 0940 1100 1 201601 CHEM 
70079 Tut CHEM1800U 11 1110 1230 6 201601 CHEM 
70846 Tut CHEM1800U 0 1410 1530 6 201601 CHEM 
70847 Tut CHEM1800U 3 0940 1100 7 201601 CHEM 
71231 Tut CHEM1800U 23 0940 1100 2 201601 CHEM 
71891 Lab CHEM1800U 0 1410 1600 2 201601 CHEM 
71892 Lab CHEM1800U 0 1410 1600 6 201601 CHEM 
71894 Lab CHEM1800U 0 1410 1600 10 201601 CHEM 
71895 Lab CHEM1800U 3 1110 1300 3 201601 CHEM 
71896 Lab CHEM1800U 6 1410 1600 7 201601 CHEM 
71897 Lab CHEM1800U 0 1110 1300 4 201601 CHEM 
71898 Lab CHEM1800U 11 1410 1600 9 201601 CHEM 
71900 Tut CHEM1800U 0 1710 1830 2 201601 CHEM 
71901 Tut CHEM1800U 25 1110 1230 3 201601 CHEM 
72041 Lab CHEM1800U 19 1410 1600 4 201601 CHEM 
72281 Lab CHEM1800U 0 1110 1300 10 201601 CHEM 
72283 Lab CHEM1800U 22 0810 1000 10 201601 CHEM 
72285 Tut CHEM1800U 23 0940 1100 6 201601 CHEM 
72286 Tut CHEM1800U 0 1540 1700 3 201601 CHEM 
72287 Tut CHEM1800U 0 1710 1830 7 201601 CHEM 
72836 Lab CHEM1800U 16 0810 1000 9 201601 CHEM 
72837 Lab CHEM1800U 5 0810 1000 4 201601 CHEM 
72839 Lab CHEM1800U 20 0810 1000 8 201601 CHEM 
72840 Lec CHEM1800U 157 1110 1230 2 201601 CHEM 
72840 Lec CHEM1800U 157 1240 1400 10 201601 CHEM 
72840 Lec CHEM1800U 157 1110 1230 7 201601 CHEM 
72840 Lec CHEM1800U 157 1240 1400 5 201601 CHEM 
72841 Tut CHEM1800U 11 1240 1400 3 201601 CHEM 
72842 Tut CHEM1800U 11 1540 1700 8 201601 CHEM 
72843 Tut CHEM1800U 32 1540 1700 3 201601 CHEM 
72844 Tut CHEM1800U 32 1540 1700 8 201601 CHEM 
73004 Lab CHEM1800U 19 0810 1000 3 201601 CHEM 
73005 Lab CHEM1800U 21 0810 1000 6 201601 CHEM 
73604 Lab CHEM1800U 19 0810 1000 1 201601 CHEM 
73605 Lab CHEM1800U 0 1410 1600 8 201601 CHEM 
73606 Tut CHEM1800U 21 1410 1530 1 201601 CHEM 
73607 Tut CHEM1800U 26 1240 1400 8 201601 CHEM 
70081 Lec CHEM2040U 6 1540 1700 6 201601 CHEM 
70081 Lec CHEM2040U 6 1410 1530 8 201601 CHEM 
70081 Lec CHEM2040U 6 1540 1700 1 201601 CHEM 
70081 Lec CHEM2040U 6 1410 1530 3 201601 CHEM 
70082 Tut CHEM2040U 6 0940 1100 10 201601 CHEM 
70082 Tut CHEM2040U 6 0940 1100 5 201601 CHEM 
70083 Lab CHEM2040U 0 1240 1530 1 201601 CHEM 
70084 Lab CHEM2040U 0 1240 1530 7 201601 CHEM 
72264 Lab CHEM2040U 0 0810 1100 2 201601 CHEM 
70088 Lec CHEM2120U 34 1410 1530 5 201601 CHEM 
70088 Lec CHEM2120U 34 1540 1700 3 201601 CHEM 
70088 Lec CHEM2120U 34 1410 1530 10 201601 CHEM 
70088 Lec CHEM2120U 34 1540 1700 8 201601 CHEM 
70089 Lab CHEM2120U 0 0810 1100 1 201601 CHEM 
70089 Lab CHEM2120U 0 0810 1100 6 201601 CHEM 
70090 Lab CHEM2120U 0 1240 1530 6 201601 CHEM 
70090 Lab CHEM2120U 0 1240 1530 1 201601 CHEM 
70092 Lab CHEM2120U 0 0810 1100 2 201601 CHEM 
70092 Lab CHEM2120U 0 0810 1100 7 201601 CHEM 
70093 Lab CHEM2120U 0 1240 1530 7 201601 CHEM 
70093 Lab CHEM2120U 0 1240 1530 2 201601 CHEM 
70094 Lab CHEM2120U 2 1710 2000 7 201601 CHEM 
70094 Lab CHEM2120U 2 1710 2000 2 201601 CHEM 
71118 Lab CHEM2120U 0 0810 1100 3 201601 CHEM 
71118 Lab CHEM2120U 0 0810 1100 8 201601 CHEM 
71243 Lab CHEM2120U 0 1240 1530 3 201601 CHEM 
71243 Lab CHEM2120U 0 1240 1530 8 201601 CHEM 
72265 Lab CHEM2120U 0 0810 1100 9 201601 CHEM 
72265 Lab CHEM2120U 0 0810 1100 4 201601 CHEM 
72266 Lab CHEM2120U 0 1240 1530 4 201601 CHEM 
72266 Lab CHEM2120U 0 1240 1530 9 201601 CHEM 
72267 Lab CHEM2120U 3 1710 2000 4 201601 CHEM 
72267 Lab CHEM2120U 3 1710 2000 9 201601 CHEM 
73053 Lec CHEM2120U 27 1240 1400 3 201601 CHEM 
73053 Lec CHEM2120U 27 1240 1400 8 201601 CHEM 
73053 Lec CHEM2120U 27 1110 1230 10 201601 CHEM 
73053 Lec CHEM2120U 27 1110 1230 5 201601 CHEM 
70095 Lec CHEM3120U 14 1110 1230 2 201601 CHEM 
70095 Lec CHEM3120U 14 1240 1400 10 201601 CHEM 
70095 Lec CHEM3120U 14 1110 1230 7 201601 CHEM 
70095 Lec CHEM3120U 14 1240 1400 5 201601 CHEM 
70097 Lab CHEM3120U 0 0810 1100 2 201601 CHEM 
70097 Lab CHEM3120U 0 0810 1100 7 201601 CHEM 
72269 Lab CHEM3120U 0 1410 1700 2 201601 CHEM 
72269 Lab CHEM3120U 0 1410 1700 7 201601 CHEM 
72270 Lab CHEM3120U 4 0810 1100 3 201601 CHEM 
72270 Lab CHEM3120U 4 0810 1100 8 201601 CHEM 
70103 Lec CHEM3520U 15 1240 1400 9 201601 CHEM 
70103 Lec CHEM3520U 15 1110 1230 1 201601 CHEM 
70103 Lec CHEM3520U 15 1110 1230 6 201601 CHEM 
70103 Lec CHEM3520U 15 1240 1400 4 201601 CHEM 
70104 Lab CHEM3520U 3 0810 1100 10 201601 CHEM 
70104 Lab CHEM3520U 3 0810 1100 5 201601 CHEM 
71251 Lab CHEM3520U 0 1410 1700 9 201601 CHEM 
71251 Lab CHEM3520U 0 1410 1700 4 201601 CHEM 
72271 Lab CHEM3520U 2 0810 1100 9 201601 CHEM 
72271 Lab CHEM3520U 2 0810 1100 4 201601 CHEM 
70105 Lec CHEM3540U 13 1240 1400 2 201601 CHEM 
70105 Lec CHEM3540U 13 1110 1230 9 201601 CHEM 
70105 Lec CHEM3540U 13 1240 1400 7 201601 CHEM 
70105 Lec CHEM3540U 13 1110 1230 4 201601 CHEM 
70106 Lab CHEM3540U 2 0810 1100 3 201601 CHEM 
70106 Lab CHEM3540U 2 0810 1100 8 201601 CHEM 
70260 Lab CHEM3540U 0 1410 1700 8 201601 CHEM 
70260 Lab CHEM3540U 0 1410 1700 3 201601 CHEM 
72272 Lab CHEM3540U 3 0810 1100 9 201601 CHEM 
72272 Lab CHEM3540U 3 0810 1100 4 201601 CHEM 
70107 Lec CHEM3830U 29 1010 1100 6 201601 CHEM 
70107 Lec CHEM3830U 29 1010 1100 1 201601 CHEM 
70107 Lec CHEM3830U 29 1310 1400 5 201601 CHEM 
70107 Lec CHEM3830U 29 0810 0900 4 201601 CHEM 
70107 Lec CHEM3830U 29 1310 1400 10 201601 CHEM 
70107 Lec CHEM3830U 29 0810 0900 9 201601 CHEM 
73771 Lec CHEM4050U 10 0940 1100 9 201601 CHEM 
73771 Lec CHEM4050U 10 0810 0930 6 201601 CHEM 
73771 Lec CHEM4050U 10 0940 1100 4 201601 CHEM 
73771 Lec CHEM4050U 10 0810 0930 1 201601 CHEM 
70113 Lec CHEM4060U -1 0940 1100 1 201601 CHEM 
70113 Lec CHEM4060U -1 0810 0930 8 201601 CHEM 
70113 Lec CHEM4060U -1 0940 1100 6 201601 CHEM 
70113 Lec CHEM4060U -1 0810 0930 3 201601 CHEM 
71529 Lec CHEM4120U 3 1240 1400 3 201601 CHEM 
71529 Lec CHEM4120U 3 1240 1400 8 201601 CHEM 
71529 Lec CHEM4120U 3 1110 1230 10 201601 CHEM 
71529 Lec CHEM4120U 3 1110 1230 5 201601 CHEM 
40670 Lec RADI3200U 9 1840 2130 7 201509 RADI 
40670 Lec RADI3200U 9 1840 2130 2 201509 RADI 
40671 Lec RADI4430U 11 1110 1400 3 201509 RADI 
40671 Lec RADI4430U 11 1110 1400 8 201509 RADI 
40672 Lab RADI4430U 6 1310 1500 6 201509 RADI 
40672 Lab RADI4430U 6 1310 1500 1 201509 RADI 
40675 Lec RADI4550U 5 0810 1100 9 201509 RADI 
40675 Lec RADI4550U 5 0810 1100 4 201509 RADI 
40676 Lab RADI4550U 5 1410 1600 2 201509 RADI 
40676 Lab RADI4550U 5 1410 1600 7 201509 RADI 
40677 Lec RADI4995U 5 1210 1300 6 201509 RADI 
40677 Lec RADI4995U 5 1210 1300 1 201509 RADI 
40678 Lab RADI4995U 5 0810 1200 6 201509 RADI 
40678 Lab RADI4995U 5 0810 1200 1 201509 RADI 
40679 Tut RADI4995U 5 1510 1600 2 201509 RADI 
40679 Tut RADI4995U 5 1510 1600 7 201509 RADI 
